--- a set of result for sample size:10000
-mv: 10355,9204,9198,8652
-mse: 1.4907342578826755E-4,1.426836775658101E-4,1.4466952402117714E-4,1.4332301976386984E-4
-rrd: 0.058349317573414425,0.03510287488728476,0.04541365236559435,0.04043799225407982
-rrd_reach: 0.04793732865424875,0.04148385687341728,0.046485719297908526,0.04043799225407982


